UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
E667,2017-08,ETH-2,-3.729,33.917,-6.399550,-13.285754,-20.116619,-26.584506,-0.320834,-10.154458,19.928805,-0.548569,-0.194705,33.347368,0.220965
E668,2017-08,ETH-1,-3.729,33.917,5.386101,2.944940,7.798892,5.594063,-0.541385,1.990141,37.008053,-0.664067,-0.302669,-11.972559,0.204114
E669,2017-08,ETH-3,-3.729,33.917,5.118338,3.299859,8.223721,6.504388,-0.368183,1.687013,37.382771,-0.315865,-0.105489,-12.207846,0.607691
E672,2017-09,ETH-1,-3.734,33.935,5.445831,3.069130,7.993657,5.963621,0.173687,2.053521,37.164493,-0.653859,-0.182898,-11.568791,0.221677
E673,2017-09,ETH-2,-3.734,33.935,-6.362626,-13.233731,-20.031287,-26.316800,0.110980,-10.129112,19.970336,-0.551660,-0.025188,33.645689,0.198457
E674,2017-09,ETH-3,-3.734,33.935,5.157903,3.362639,8.341252,6.667898,0.088279,1.730447,37.475236,-0.301432,-0.068195,-11.919748,0.626174
E675,2017-09,ETH-1,-3.734,33.935,5.425207,2.949398,7.820182,5.662244,0.076683,2.035668,37.038059,-0.687423,-0.243775,-11.411174,0.182453
E676,2017-09,ETH-2,-3.734,33.935,-6.395426,-13.307156,-20.133790,-26.516075,-0.793353,-10.161879,19.892848,-0.549050,-0.081042,32.898388,0.200928
E677,2017-09,ETH-3,-3.734,33.935,5.126065,3.289607,8.227736,6.597603,-0.213933,1.698686,37.398161,-0.309770,0.007551,-12.043682,0.616078
E678,2017-09,ETH-1,-3.734,33.935,5.387673,2.868905,7.716715,5.595037,-0.320512,1.998015,36.953117,-0.672680,-0.150105,-11.608617,0.198785
E679,2017-09,ETH-2,-3.734,33.935,-6.420439,-13.386283,-20.222158,-26.465633,-0.824810,-10.185991,19.809318,-0.534428,0.131172,33.056369,0.217197
E680,2017-09,ETH-3,-3.734,33.935,5.179504,3.469410,8.451420,6.865251,0.769819,1.749846,37.587975,-0.318964,-0.084982,-11.475759,0.606689
E681,2017-09,MD08-3179_truncaD355,-3.734,33.935,4.552667,6.160344,10.478618,12.128441,0.564250,0.969472,40.432130,-0.300176,-0.227364,-16.212428,0.638288
E682,2017-09,MD12-3426_orbulina560,-3.734,33.935,5.709818,3.372518,8.887042,6.472731,-0.806886,2.328221,37.484359,-0.336262,-0.281737,-13.400542,0.589097
E683,2017-09,2FPA1_UviMed355,-3.734,33.935,3.855992,7.357921,10.934650,14.558540,-0.039730,0.169519,41.698895,-0.302673,-0.208349,-18.376169,0.637713
E684,2017-09,MD00-2360_orbulina560,-3.734,33.935,5.611177,3.517681,8.947586,6.933113,0.058965,2.215864,37.637942,-0.317306,-0.113784,-12.723098,0.611062
E685,2017-09,MD08-3179_truncaS400,-3.734,33.935,4.554710,6.100980,10.407530,12.235550,-0.020912,0.973914,40.369414,-0.314615,-0.003565,-16.675908,0.621431
E686,2017-09,2FPA1_UviMed250,-3.734,33.935,3.668826,7.231040,10.630055,14.396625,-0.488702,-0.028567,41.565305,-0.287801,-0.116045,-18.378942,0.653186
E687,2017-09,ETH-1,-3.734,33.935,5.358759,2.819227,7.649027,5.424133,0.200355,1.968546,36.900706,-0.661486,-0.220986,-10.967051,0.211239
E688,2017-09,2FPA1_UviMed315,-3.734,33.935,3.842230,7.389649,10.954577,14.540639,0.582890,0.153414,41.732445,-0.299782,-0.288965,-17.811400,0.641116
E689,2017-09,MD08-3179_truncaD450,-3.734,33.935,4.530703,6.109289,10.397740,12.026709,-0.151829,0.947584,40.378248,-0.307769,-0.226395,-16.795558,0.629206
E690,2017-09,ETH-3,-3.734,33.935,5.145955,3.329843,8.305108,6.696998,-0.083227,1.718730,37.440619,-0.292881,0.026083,-12.013222,0.635766
E691,2017-09,2FPA1_UviMed450,-3.734,33.935,3.999418,7.330902,11.059428,14.552597,-0.727356,0.325972,41.670010,-0.300285,-0.160570,-19.148858,0.641065
E692,2017-09,MD00-2360_menardi560,-3.734,33.935,5.204116,4.523101,9.512730,8.776987,-0.437027,1.736944,38.701020,-0.324203,-0.287039,-14.727689,0.606004
E693,2017-09,2FPA1_UviMed560,-3.734,33.935,4.165880,7.375580,11.294844,14.596819,-0.301273,0.504702,41.716811,-0.282128,-0.205677,-18.989511,0.662991
E694,2017-09,ETH-2,-3.734,33.935,-6.432896,-13.395865,-20.257977,-26.936061,-0.318239,-10.199128,19.799225,-0.548496,-0.332691,33.613655,0.200941
E695,2017-09,MD02-2577_ruber315,-3.734,33.935,4.947063,3.601811,8.340006,6.925799,-0.151883,1.492961,37.728394,-0.320579,-0.288682,-12.398837,0.604286
E696,2017-09,2FPA1_UviMed500,-3.734,33.935,4.122458,7.588282,11.445813,15.007492,0.131209,0.449667,41.941610,-0.295796,-0.223236,-18.926961,0.648126
E697,2017-09,ETH-1,-3.734,33.935,5.416407,2.988026,7.874981,5.686136,-0.204789,2.024680,37.078886,-0.661905,-0.297031,-11.754993,0.211889
E698,2017-09,2FPA1_UviMed250,-3.734,33.935,3.733262,7.342887,10.802000,14.646131,0.290113,0.037072,41.683305,-0.293078,-0.092188,-17.895594,0.648015
E699,2017-09,2FPA1_UviMed450,-3.734,33.935,3.937707,7.392043,11.073072,14.683876,0.079042,0.256799,41.734746,-0.283046,-0.152573,-18.410083,0.660834
E700,2017-09,ETH-3,-3.734,33.935,5.134551,3.341476,8.263144,6.603864,-0.051301,1.705934,37.452935,-0.334182,-0.089621,-11.992242,0.588357
E701,2017-09,2FPA1_UviMed315,-3.734,33.935,3.767630,7.275039,10.794918,14.435373,-0.002438,0.076864,41.611550,-0.269200,-0.165204,-18.088709,0.675268
E702,2017-09,2FPA1_UviMed500,-3.734,33.935,4.000375,7.413901,11.146507,14.918667,-0.046895,0.323897,41.757687,-0.296147,0.035389,-18.640831,0.646228
E703,2017-09,MD08-3179_ruber200,-3.734,33.935,4.007932,4.882947,8.648252,9.719592,-0.403745,0.427051,39.084002,-0.304622,-0.069445,-14.137876,0.624063
E704,2017-09,2FPA1_UviMed560,-3.734,33.935,4.151642,7.513721,11.402917,14.917193,-0.540712,0.484092,41.862775,-0.295441,-0.164211,-19.473879,0.648317
E705,2017-09,MD12-3426_orbulina560,-3.734,33.935,5.711181,3.306038,8.840868,6.420305,0.497650,2.332196,37.414128,-0.318289,-0.201329,-11.985236,0.609406
E706,2017-09,2FPA1_UviMed355,-3.734,33.935,3.865082,7.366590,10.974034,14.610879,0.322131,0.179045,41.708031,-0.281525,-0.173980,-18.047026,0.662078
E707,2017-09,ETH-2,-3.734,33.935,-6.405481,-13.288264,-20.104963,-26.452864,0.074788,-10.173492,19.912829,-0.528025,-0.054407,33.768058,0.225100
E710,2017-09,ETH-3,-3.734,33.935,5.102400,3.223279,8.134801,6.207462,0.148570,1.675530,37.328150,-0.312660,-0.247852,-11.532259,0.612311
E711,2017-09,MD08-3179_inflata400,-3.734,33.935,4.466135,6.038762,10.263196,12.157234,-0.533194,0.880254,40.303898,-0.305702,0.042748,-16.967836,0.630896
