ID,Sample,T,SE_T,D47,SE_D47,Dataset,Tcorrel_001,Tcorrel_002,Tcorrel_003,Tcorrel_004,Tcorrel_005,Tcorrel_006,Tcorrel_007,Tcorrel_008,Tcorrel_009,Tcorrel_010,Tcorrel_011,Tcorrel_012,Tcorrel_013,Tcorrel_014,Tcorrel_015,Tcorrel_016,Tcorrel_017,Tcorrel_018,Tcorrel_019,Tcorrel_020,Tcorrel_021,Tcorrel_022,Tcorrel_023,Tcorrel_024,Tcorrel_025,Tcorrel_026,Tcorrel_027,Tcorrel_028,Tcorrel_029,Tcorrel_030,Tcorrel_031,Tcorrel_032,Tcorrel_033,Tcorrel_034,Tcorrel_035,Tcorrel_036,Tcorrel_037,Tcorrel_038,Tcorrel_039,Tcorrel_040,Tcorrel_041,Tcorrel_042,Tcorrel_043,Tcorrel_044,Tcorrel_045,Tcorrel_046,Tcorrel_047,Tcorrel_048,Tcorrel_049,Tcorrel_050,Tcorrel_051,Tcorrel_052,Tcorrel_053,Tcorrel_054,Tcorrel_055,Tcorrel_056,Tcorrel_057,Tcorrel_058,Tcorrel_059,Tcorrel_060,Tcorrel_061,Tcorrel_062,Tcorrel_063,Tcorrel_064,Tcorrel_065,Tcorrel_066,Tcorrel_067,Tcorrel_068,Tcorrel_069,Tcorrel_070,Tcorrel_071,Tcorrel_072,Tcorrel_073,Tcorrel_074,Tcorrel_075,Tcorrel_076,Tcorrel_077,Tcorrel_078,Tcorrel_079,Tcorrel_080,Tcorrel_081,Tcorrel_082,Tcorrel_083,Tcorrel_084,Tcorrel_085,Tcorrel_086,Tcorrel_087,Tcorrel_088,Tcorrel_089,Tcorrel_090,Tcorrel_091,Tcorrel_092,Tcorrel_093,Tcorrel_094,Tcorrel_095,Tcorrel_096,Tcorrel_097,Tcorrel_098,Tcorrel_099,Tcorrel_100,Tcorrel_101,Tcorrel_102,Tcorrel_103,Tcorrel_104,D47correl_001,D47correl_002,D47correl_003,D47correl_004,D47correl_005,D47correl_006,D47correl_007,D47correl_008,D47correl_009,D47correl_010,D47correl_011,D47correl_012,D47correl_013,D47correl_014,D47correl_015,D47correl_016,D47correl_017,D47correl_018,D47correl_019,D47correl_020,D47correl_021,D47correl_022,D47correl_023,D47correl_024,D47correl_025,D47correl_026,D47correl_027,D47correl_028,D47correl_029,D47correl_030,D47correl_031,D47correl_032,D47correl_033,D47correl_034,D47correl_035,D47correl_036,D47correl_037,D47correl_038,D47correl_039,D47correl_040,D47correl_041,D47correl_042,D47correl_043,D47correl_044,D47correl_045,D47correl_046,D47correl_047,D47correl_048,D47correl_049,D47correl_050,D47correl_051,D47correl_052,D47correl_053,D47correl_054,D47correl_055,D47correl_056,D47correl_057,D47correl_058,D47correl_059,D47correl_060,D47correl_061,D47correl_062,D47correl_063,D47correl_064,D47correl_065,D47correl_066,D47correl_067,D47correl_068,D47correl_069,D47correl_070,D47correl_071,D47correl_072,D47correl_073,D47correl_074,D47correl_075,D47correl_076,D47correl_077,D47correl_078,D47correl_079,D47correl_080,D47correl_081,D47correl_082,D47correl_083,D47correl_084,D47correl_085,D47correl_086,D47correl_087,D47correl_088,D47correl_089,D47correl_090,D47correl_091,D47correl_092,D47correl_093,D47correl_094,D47correl_095,D47correl_096,D47correl_097,D47correl_098,D47correl_099,D47correl_100,D47correl_101,D47correl_102,D47correl_103,D47correl_104
067,LV26NOV10-2A,4.00,1.00,0.6528,0.0212,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219743,0.217451,0.302403,0.117492,0.136416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
068,UWCP14_20C_9,23.00,0.33,0.6037,0.0167,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086650,0.029273,0.079597,0.066758,0.044693,0.039012,0.040621,0.050868,0.052407,0.052111,0.040400,0.060233,0.039710,0.050697,0.055775,0.049280,0.051623,0.030765,0,0,0,0,0,0,1,0.099170,0.093605,0.135683,0.100630,0.091868,0.055854,0.084857,0.069892,0.059084,0.052017,0.087212,0.093711,0.058572,0.102318,-0.000892,-0.002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
069,UWCP14_20C_CA_11,23.00,0.34,0.6148,0.0152,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064084,0.023280,0.058999,0.057544,0.041737,0.034115,0.057628,0.066092,0.052460,0.079793,0.058940,0.056855,0.049126,0.051848,0.099777,0.064640,0.051652,0.027405,0,0,0,0,0,0,0.099170,1,0.104809,0.122790,0.107251,0.078898,0.058592,0.064759,0.083338,0.048159,0.060221,0.057696,0.095942,0.060647,0.071851,-0.000920,-0.002280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070,UWCP14_21C_1,22.00,0.22,0.6104,0.0166,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089856,0.029581,0.079480,0.057663,0.043472,0.037521,0.046785,0.058402,0.050682,0.057788,0.043590,0.061043,0.045015,0.054298,0.056887,0.049755,0.058297,0.035267,0,0,0,0,0,0,0.093605,0.104809,1,0.102613,0.123202,0.107327,0.064424,0.070055,0.073910,0.052934,0.067471,0.067796,0.077753,0.071486,0.089587,-0.001135,-0.002109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
071,UWCP14_4C_3,6.00,0.05,0.6493,0.0169,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061419,0.022865,0.049345,0.059084,0.040964,0.032772,0.049744,0.059290,0.058011,0.069926,0.048226,0.064059,0.047865,0.056662,0.066926,0.062508,0.054430,0.027393,0,0,0,0,0,0,0.135683,0.122790,0.102613,1,0.096967,0.085767,0.050700,0.083108,0.073645,0.051157,0.053003,0.075942,0.098717,0.060273,0.099054,-0.001038,-0.002278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
072,UWCP14_4C_4,6.00,0.05,0.6577,0.0157,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104828,0.060638,0.082480,0.069726,0.056539,0.046133,0.054932,0.060851,0.061981,0.066210,0.046788,0.074916,0.058141,0.067852,0.064375,0.056888,0.075055,0.038064,0,0,0,0,0,0,0.100630,0.107251,0.123202,0.096967,1,0.117273,0.080617,0.081590,0.073464,0.075196,0.075047,0.079526,0.105491,0.091373,0.099211,-0.001505,-0.002637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
073,UWCP14_50C_2,51.00,0.36,0.5342,0.0157,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111535,0.036581,0.134502,0.055741,0.034497,0.039438,0.032551,0.045621,0.041283,0.045633,0.034512,0.049168,0.053287,0.043525,0.035831,0.036010,0.060070,0.038458,0,0,0,0,0,0,0.091868,0.078898,0.107327,0.085767,0.117273,1,0.064660,0.088748,0.070780,0.067028,0.068139,0.088814,0.072297,0.059291,0.086159,-0.001256,-0.001662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
074,UWCP14_50C_7,54.00,1.98,0.5179,0.0150,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048989,0.024362,0.036122,0.047250,0.044565,0.037049,0.045328,0.041930,0.041700,0.047628,0.037037,0.044608,0.043237,0.048830,0.044337,0.039757,0.056999,0.027808,0,0,0,0,0,0,0.055854,0.058592,0.064424,0.050700,0.080617,0.064660,1,0.047148,0.044204,0.043195,0.053558,0.050156,0.066822,0.066686,0.053166,-0.001122,-0.001957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
075,UWCP14_50C_CA_11,50.00,0.74,0.5270,0.0160,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087255,0.037079,0.106786,0.055017,0.027218,0.030878,0.036449,0.038710,0.036472,0.058730,0.041022,0.076571,0.047989,0.050296,0.040002,0.032724,0.057595,0.031860,0,0,0,0,0,0,0.084857,0.064759,0.070055,0.083108,0.081590,0.088748,0.047148,1,0.111536,0.126722,0.051751,0.073329,0.067127,0.046157,0.069669,-0.001320,-0.001515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
076,UWCP14_60C_2,66.00,2.31,0.4909,0.0157,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059705,0.027356,0.073367,0.043196,0.022056,0.022928,0.038764,0.035979,0.032658,0.055769,0.053452,0.063842,0.045377,0.045317,0.041592,0.028850,0.044062,0.026643,0,0,0,0,0,0,0.069892,0.083338,0.073910,0.073645,0.073464,0.070780,0.044204,0.111536,1,0.097566,0.046195,0.052314,0.057132,0.039090,0.052918,-0.001001,-0.001261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
077,UWCP14_70C_4,72.00,0.43,0.4903,0.0169,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110097,0.146352,0.094762,0.049137,0.017273,0.026501,0.026914,0.029936,0.029740,0.039815,0.037237,0.062540,0.045607,0.036417,0.027674,0.023455,0.054692,0.033187,0,0,0,0,0,0,0.059084,0.048159,0.052934,0.051157,0.075196,0.067028,0.043195,0.126722,0.097566,1,0.038387,0.057257,0.060372,0.031597,0.054126,-0.001351,-0.001143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
078,UWCP14_70C_CA_4,71.00,1.00,0.4930,0.0150,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056972,0.019636,0.054710,0.043571,0.037740,0.034554,0.038379,0.046574,0.036432,0.045371,0.032387,0.040614,0.039480,0.042126,0.038676,0.040185,0.048294,0.029855,0,0,0,0,0,0,0.052017,0.060221,0.067471,0.053003,0.075047,0.068139,0.053558,0.051751,0.046195,0.038387,1,0.051952,0.059891,0.057120,0.054449,-0.000894,-0.001725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
079,UWCP14_80C_2,78.00,1.28,0.4830,0.0152,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091169,0.029940,0.107397,0.049498,0.033607,0.038633,0.029187,0.039709,0.034570,0.036886,0.027234,0.040353,0.041666,0.036827,0.028683,0.032250,0.050331,0.037140,0,0,0,0,0,0,0.087212,0.057696,0.067796,0.075942,0.079526,0.088814,0.050156,0.073329,0.052314,0.057257,0.051952,1,0.072804,0.047807,0.083216,-0.000957,-0.001466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
080,UWCP14_8C_2,9.00,0.12,0.6329,0.0156,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076302,0.037963,0.058941,0.060312,0.050480,0.039857,0.056239,0.056389,0.050210,0.069741,0.042972,0.061416,0.060016,0.064707,0.064122,0.055223,0.088233,0.029729,0,0,0,0,0,0,0.093711,0.095942,0.077753,0.098717,0.105491,0.072297,0.066822,0.067127,0.057132,0.060372,0.059891,0.072804,1,0.074431,0.087380,-0.002051,-0.002712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,UWCP14_8C_6,9.00,0.15,0.6475,0.0156,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010856,0.007695,-0.037761,0.044090,0.073937,0.045506,0.063228,0.054809,0.060066,0.068788,0.038052,0.058784,0.042908,0.107294,0.061330,0.059185,0.065841,0.036478,0,0,0,0,0,0,0.058572,0.060647,0.071486,0.060273,0.091373,0.059291,0.066686,0.046157,0.039090,0.031597,0.057120,0.047807,0.074431,1,0.069554,-0.001115,-0.002981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
082,UWCP14_8C_CA_4,9.00,0.12,0.6465,0.0166,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090281,0.033230,0.063411,0.062563,0.067186,0.050096,0.054376,0.056985,0.053894,0.050163,0.034323,0.061592,0.046378,0.056616,0.049979,0.050724,0.059755,0.038376,0,0,0,0,0,0,0.102318,0.071851,0.089587,0.099054,0.099211,0.086159,0.053166,0.069669,0.052918,0.054126,0.054449,0.083216,0.087380,0.069554,1,-0.000917,-0.002542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
083,ETH-1-1100-SAM,1100.00,10.00,0.1784,0.0217,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001468,-0.000624,-0.001216,-0.000738,0.004122,0.010925,-0.001049,-0.000568,-0.000666,-0.001183,-0.000535,-0.001098,-0.002161,-0.001511,-0.000411,0.002133,-0.032349,-0.000380,0,0,0,0,0,0,-0.000892,-0.000920,-0.001135,-0.001038,-0.001505,-0.001256,-0.001122,-0.001320,-0.001001,-0.001351,-0.000894,-0.000957,-0.002051,-0.001115,-0.000917,1,0.292131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
084,ETH-2-1100-SAM,1100.00,10.00,0.1920,0.0203,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000032,0.000179,0.001738,-0.001775,-0.024669,0.010399,-0.002535,-0.002327,-0.002525,-0.002392,-0.001538,-0.002292,-0.001834,-0.002744,-0.002651,-0.018453,-0.014074,-0.000968,0,0,0,0,0,0,-0.002027,-0.002280,-0.002109,-0.002278,-0.002637,-0.001662,-0.001957,-0.001515,-0.001261,-0.001143,-0.001725,-0.001466,-0.002712,-0.002981,-0.002542,0.292131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,LGB-2,7.90,0.20,0.6486,0.0030,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.364883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
086,DVH-2,33.70,0.20,0.5696,0.0027,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
087,CA-120,120.00,2.00,0.3988,0.0050,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.174582,0.191872,0.182380,0.192125,0.065127,0,0,0,0,0,0,0,0,0,0,0,0
088,CA-170,170.00,2.00,0.3401,0.0046,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174582,1,0.224035,0.215915,0.226457,0.062784,0,0,0,0,0,0,0,0,0,0,0,0
