UID,Session,Sample,d45,d46,d47,d48,d49
11835,Session32,ETH-1-1100-SAM,4.862551667,11.635985,15.74782833,22.96401167,13.240165
11836,Session32,ETH-2-1100-SAM,-7.01891,-4.873005,-12.68643167,-9.900941667,-22.80520167
11837,Session32,ETH-2-1100-SAM,-7.036925,-4.90441,-12.73003667,-10.00532833,-17.015735
11838,Session32,ETH-4,-7.11384,-5.13657,-12.77337333,-10.39028167,-20.352795
11839,Session32,ETH-3,4.625946667,12.08448833,16.45229333,24.067195,28.89329833
11840,Session32,IAEA-C2,-4.729538333,4.698706667,-0.552261667,9.177121667,-7.210475
11841,Session32,ETH-2-1100-SAM,-7.023105,-4.830601667,-12.64193833,-9.825596667,-25.25288333
11842,Session32,ETH-2-1100-SAM,-7.038095,-4.875576667,-12.65213333,-9.931903333,-23.03498833
11843,Session32,ETH-2-1100-SAM,-7.043415,-4.868271667,-12.71232833,-9.914326667,-25.43154833
11844,Session32,ETH-2,-7.002463333,-4.966953333,-12.69635667,-10.06271333,-21.32341167
11845,Session32,ETH-4,-7.123911667,-5.140438333,-12.804295,-10.42619667,-22.37584167
11846,Session32,ETH-2-1100-SAM,-7.04358,-4.885023333,-12.713855,-9.948935,-24.17475833
11847,Session32,ETH-2-1100-SAM,-7.052843333,-4.914128333,-12.74892167,-10.00269,-29.78155167
11848,Session32,ETH-2-1100-SAM,-7.036186667,-4.875106667,-12.698665,-9.901168333,-34.27688
11849,Session32,ETH-1,4.903801667,11.64925333,15.87075,22.94483833,7.401775
11850,Session32,ETH-3,4.65527,12.183185,16.526225,24.20042333,15.174605
11851,Session32,MERCK,-36.899585,-2.171505,-40.480885,-4.509106667,-49.57650167
11852,Session32,ETH-2-1100-SAM,-7.108016667,-4.991073333,-12.890545,-10.19066333,-24.38742333
11853,Session32,ETH-2-1100-SAM,-7.042416667,-4.869713333,-12.73202833,-9.982676667,-24.32294167
11854,Session32,JOHN_HT_80C,3.596146667,-1.37414,1.952928333,-2.873915,-7.86639
11855,Session32,ETH-4,-7.120376667,-5.136488333,-12.79300833,-10.39754667,-31.22156333
11856,Session32,ETH-1,4.898516667,11.64148667,15.83897833,23.01272,0.239691667
11857,Session32,JOHN_HT_25C,4.94033,7.344055,12.069875,14.48049167,5.793885
11858,Session32,KELE_LA_PIGNA,-7.737948333,8.153596667,-0.282251667,16.24207667,-7.670933333
11859,Session32,KELE_SARTEANO,3.189666667,6.42974,9.349365,12.65768167,5.183746667
11860,Session32,ETH-2,-7.012211667,-5.010476667,-12.80537167,-10.25537,-26.99779167
11861,Session32,ETH-3,4.628093333,12.15379167,16.448415,24.14306333,15.13345
11862,Session32,KELE_SZAL,-6.8604,5.352595,-2.088483333,10.672475,-8.800445
11863,Session32,ETH-2,-7.010248333,-4.991431667,-12.79411,-10.20321,-32.31150833
11864,Session32,ETH-1,4.871178333,11.58095667,15.76107667,22.75146667,8.672435
